59	2026-09-21T06:14:45.325Z	Query	DROP TABLE IF EXISTS `raptor3_g2`.`upsert_atomicity_counters`
59	2026-09-21T06:14:45.326Z	Query	DROP TABLE IF EXISTS `raptor3_g2`.`upsert_atomicity_posts`
59	2026-09-21T06:14:45.328Z	Query	DROP TABLE IF EXISTS `raptor3_g2`.`upsert_atomicity_tags`
59	2026-09-21T06:14:45.329Z	Query	DROP TABLE IF EXISTS `raptor3_g2`.`upsert_atomicity_users`
59	2026-09-21T06:14:45.330Z	Query	SELECT SCHEMA_NAME FROM information_schema.SCHEMATA WHERE LOWER(SCHEMA_NAME) = LOWER('raptor3_g2') ORDER BY SCHEMA_NAME
59	2026-09-21T06:14:45.331Z	Query	SELECT TABLE_NAME FROM information_schema.TABLES WHERE TABLE_SCHEMA = 'raptor3_g2' AND TABLE_TYPE = 'BASE TABLE' ORDER BY TABLE_NAME
59	2026-09-21T06:14:45.332Z	Query	SELECT TABLE_NAME, COLUMN_NAME, DATA_TYPE, COLUMN_TYPE, IS_NULLABLE, COLUMN_DEFAULT, CHARACTER_MAXIMUM_LENGTH, NUMERIC_PRECISION, NUMERIC_SCALE, SRS_ID, EXTRA, COLUMN_COMMENT FROM information_schema.COLUMNS WHERE TABLE_SCHEMA = 'raptor3_g2' ORDER BY TABLE_NAME, ORDINAL_POSITION
59	2026-09-21T06:14:45.333Z	Query	SELECT tc.TABLE_NAME, tc.CONSTRAINT_NAME, kcu.COLUMN_NAME, kcu.ORDINAL_POSITION FROM information_schema.TABLE_CONSTRAINTS tc JOIN information_schema.KEY_COLUMN_USAGE kcu ON tc.CONSTRAINT_NAME = kcu.CONSTRAINT_NAME AND tc.TABLE_SCHEMA = kcu.TABLE_SCHEMA AND tc.TABLE_NAME = kcu.TABLE_NAME WHERE tc.TABLE_SCHEMA = 'raptor3_g2' AND tc.CONSTRAINT_TYPE = 'PRIMARY KEY' ORDER BY tc.TABLE_NAME, kcu.ORDINAL_POSITION
59	2026-09-21T06:14:45.334Z	Query	SELECT TABLE_NAME, INDEX_NAME, COLUMN_NAME, NON_UNIQUE, INDEX_TYPE, SEQ_IN_INDEX FROM information_schema.STATISTICS WHERE TABLE_SCHEMA = 'raptor3_g2' AND INDEX_NAME != 'PRIMARY' ORDER BY TABLE_NAME, INDEX_NAME, SEQ_IN_INDEX
59	2026-09-21T06:14:45.334Z	Query	SELECT tc.TABLE_SCHEMA, tc.TABLE_NAME, tc.CONSTRAINT_NAME, kcu.COLUMN_NAME, kcu.REFERENCED_TABLE_SCHEMA, kcu.REFERENCED_TABLE_NAME, kcu.REFERENCED_COLUMN_NAME, rc.DELETE_RULE, rc.UPDATE_RULE, kcu.ORDINAL_POSITION FROM information_schema.TABLE_CONSTRAINTS tc JOIN information_schema.KEY_COLUMN_USAGE kcu ON tc.CONSTRAINT_NAME = kcu.CONSTRAINT_NAME AND tc.TABLE_SCHEMA = kcu.TABLE_SCHEMA AND tc.TABLE_NAME = kcu.TABLE_NAME JOIN information_schema.REFERENTIAL_CONSTRAINTS rc ON rc.CONSTRAINT_NAME = tc.CONSTRAINT_NAME AND rc.CONSTRAINT_SCHEMA = tc.TABLE_SCHEMA WHERE tc.CONSTRAINT_TYPE = 'FOREIGN KEY' AND (tc.TABLE_SCHEMA = 'raptor3_g2' OR kcu.REFERENCED_TABLE_SCHEMA = 'raptor3_g2') ORDER BY tc.TABLE_NAME, tc.CONSTRAINT_NAME, kcu.ORDINAL_POSITION
59	2026-09-21T06:14:45.336Z	Query	SELECT RELEASE_LOCK('viborm_migration_raptor3_g2_225afc2e') AS released
60	2026-09-21T06:14:45.341Z	Query	DROP TABLE IF EXISTS upsert_atomicity_posts
60	2026-09-21T06:14:45.342Z	Query	DROP TABLE IF EXISTS upsert_atomicity_users
60	2026-09-21T06:14:45.343Z	Query	DROP TABLE IF EXISTS upsert_atomicity_tags
60	2026-09-21T06:14:45.343Z	Query	DROP TABLE IF EXISTS upsert_atomicity_counters
60	2026-09-21T06:14:45.344Z	Query	SELECT SCHEMA_NAME FROM information_schema.SCHEMATA WHERE LOWER(SCHEMA_NAME) = LOWER('raptor3_g2') ORDER BY SCHEMA_NAME
60	2026-09-21T06:14:45.346Z	Query	SELECT SCHEMA_NAME FROM information_schema.SCHEMATA WHERE LOWER(SCHEMA_NAME) = LOWER('raptor3_g2') ORDER BY SCHEMA_NAME
60	2026-09-21T06:14:45.347Z	Query	SELECT TABLE_NAME FROM information_schema.TABLES WHERE TABLE_SCHEMA = 'raptor3_g2' AND TABLE_TYPE = 'BASE TABLE' ORDER BY TABLE_NAME
61	2026-09-21T06:14:45.351Z	Query	SELECT TABLE_NAME, COLUMN_NAME, DATA_TYPE, COLUMN_TYPE, IS_NULLABLE, COLUMN_DEFAULT, CHARACTER_MAXIMUM_LENGTH, NUMERIC_PRECISION, NUMERIC_SCALE, SRS_ID, EXTRA, COLUMN_COMMENT FROM information_schema.COLUMNS WHERE TABLE_SCHEMA = 'raptor3_g2' ORDER BY TABLE_NAME, ORDINAL_POSITION
63	2026-09-21T06:14:45.351Z	Query	SELECT TABLE_NAME, INDEX_NAME, COLUMN_NAME, NON_UNIQUE, INDEX_TYPE, SEQ_IN_INDEX FROM information_schema.STATISTICS WHERE TABLE_SCHEMA = 'raptor3_g2' AND INDEX_NAME != 'PRIMARY' ORDER BY TABLE_NAME, INDEX_NAME, SEQ_IN_INDEX
62	2026-09-21T06:14:45.351Z	Query	SELECT tc.TABLE_NAME, tc.CONSTRAINT_NAME, kcu.COLUMN_NAME, kcu.ORDINAL_POSITION FROM information_schema.TABLE_CONSTRAINTS tc JOIN information_schema.KEY_COLUMN_USAGE kcu ON tc.CONSTRAINT_NAME = kcu.CONSTRAINT_NAME AND tc.TABLE_SCHEMA = kcu.TABLE_SCHEMA AND tc.TABLE_NAME = kcu.TABLE_NAME WHERE tc.TABLE_SCHEMA = 'raptor3_g2' AND tc.CONSTRAINT_TYPE = 'PRIMARY KEY' ORDER BY tc.TABLE_NAME, kcu.ORDINAL_POSITION
64	2026-09-21T06:14:45.351Z	Query	SELECT tc.TABLE_SCHEMA, tc.TABLE_NAME, tc.CONSTRAINT_NAME, kcu.COLUMN_NAME, kcu.REFERENCED_TABLE_SCHEMA, kcu.REFERENCED_TABLE_NAME, kcu.REFERENCED_COLUMN_NAME, rc.DELETE_RULE, rc.UPDATE_RULE, kcu.ORDINAL_POSITION FROM information_schema.TABLE_CONSTRAINTS tc JOIN information_schema.KEY_COLUMN_USAGE kcu ON tc.CONSTRAINT_NAME = kcu.CONSTRAINT_NAME AND tc.TABLE_SCHEMA = kcu.TABLE_SCHEMA AND tc.TABLE_NAME = kcu.TABLE_NAME JOIN information_schema.REFERENTIAL_CONSTRAINTS rc ON rc.CONSTRAINT_NAME = tc.CONSTRAINT_NAME AND rc.CONSTRAINT_SCHEMA = tc.TABLE_SCHEMA WHERE tc.CONSTRAINT_TYPE = 'FOREIGN KEY' AND (tc.TABLE_SCHEMA = 'raptor3_g2' OR kcu.REFERENCED_TABLE_SCHEMA = 'raptor3_g2') ORDER BY tc.TABLE_NAME, tc.CONSTRAINT_NAME, kcu.ORDINAL_POSITION
64	2026-09-21T06:14:45.354Z	Query	SELECT GET_LOCK('viborm_migration_raptor3_g2_225afc2e', 30) AS acquired
64	2026-09-21T06:14:45.355Z	Query	SELECT SCHEMA_NAME FROM information_schema.SCHEMATA WHERE LOWER(SCHEMA_NAME) = LOWER('raptor3_g2') ORDER BY SCHEMA_NAME
64	2026-09-21T06:14:45.355Z	Query	USE `raptor3_g2`
64	2026-09-21T06:14:45.356Z	Query	SELECT @@SESSION.sql_mode AS sql_mode, VERSION() AS server_version
64	2026-09-21T06:14:45.356Z	Query	SELECT SCHEMA_NAME FROM information_schema.SCHEMATA WHERE LOWER(SCHEMA_NAME) = LOWER('raptor3_g2') ORDER BY SCHEMA_NAME
64	2026-09-21T06:14:45.357Z	Query	SELECT TABLE_NAME FROM information_schema.TABLES WHERE TABLE_SCHEMA = 'raptor3_g2' AND TABLE_TYPE = 'BASE TABLE' ORDER BY TABLE_NAME
64	2026-09-21T06:14:45.358Z	Query	SELECT TABLE_NAME, COLUMN_NAME, DATA_TYPE, COLUMN_TYPE, IS_NULLABLE, COLUMN_DEFAULT, CHARACTER_MAXIMUM_LENGTH, NUMERIC_PRECISION, NUMERIC_SCALE, SRS_ID, EXTRA, COLUMN_COMMENT FROM information_schema.COLUMNS WHERE TABLE_SCHEMA = 'raptor3_g2' ORDER BY TABLE_NAME, ORDINAL_POSITION
64	2026-09-21T06:14:45.359Z	Query	SELECT tc.TABLE_NAME, tc.CONSTRAINT_NAME, kcu.COLUMN_NAME, kcu.ORDINAL_POSITION FROM information_schema.TABLE_CONSTRAINTS tc JOIN information_schema.KEY_COLUMN_USAGE kcu ON tc.CONSTRAINT_NAME = kcu.CONSTRAINT_NAME AND tc.TABLE_SCHEMA = kcu.TABLE_SCHEMA AND tc.TABLE_NAME = kcu.TABLE_NAME WHERE tc.TABLE_SCHEMA = 'raptor3_g2' AND tc.CONSTRAINT_TYPE = 'PRIMARY KEY' ORDER BY tc.TABLE_NAME, kcu.ORDINAL_POSITION
64	2026-09-21T06:14:45.359Z	Query	SELECT TABLE_NAME, INDEX_NAME, COLUMN_NAME, NON_UNIQUE, INDEX_TYPE, SEQ_IN_INDEX FROM information_schema.STATISTICS WHERE TABLE_SCHEMA = 'raptor3_g2' AND INDEX_NAME != 'PRIMARY' ORDER BY TABLE_NAME, INDEX_NAME, SEQ_IN_INDEX
64	2026-09-21T06:14:45.360Z	Query	SELECT tc.TABLE_SCHEMA, tc.TABLE_NAME, tc.CONSTRAINT_NAME, kcu.COLUMN_NAME, kcu.REFERENCED_TABLE_SCHEMA, kcu.REFERENCED_TABLE_NAME, kcu.REFERENCED_COLUMN_NAME, rc.DELETE_RULE, rc.UPDATE_RULE, kcu.ORDINAL_POSITION FROM information_schema.TABLE_CONSTRAINTS tc JOIN information_schema.KEY_COLUMN_USAGE kcu ON tc.CONSTRAINT_NAME = kcu.CONSTRAINT_NAME AND tc.TABLE_SCHEMA = kcu.TABLE_SCHEMA AND tc.TABLE_NAME = kcu.TABLE_NAME JOIN information_schema.REFERENTIAL_CONSTRAINTS rc ON rc.CONSTRAINT_NAME = tc.CONSTRAINT_NAME AND rc.CONSTRAINT_SCHEMA = tc.TABLE_SCHEMA WHERE tc.CONSTRAINT_TYPE = 'FOREIGN KEY' AND (tc.TABLE_SCHEMA = 'raptor3_g2' OR kcu.REFERENCED_TABLE_SCHEMA = 'raptor3_g2') ORDER BY tc.TABLE_NAME, tc.CONSTRAINT_NAME, kcu.ORDINAL_POSITION
64	2026-09-21T06:14:45.362Z	Query	SELECT EXISTS (SELECT 1 FROM information_schema.tables WHERE table_schema = 'raptor3_g2' AND table_name = '_viborm_migration_state')
64	2026-09-21T06:14:45.363Z	Query	SELECT EXISTS (SELECT 1 FROM information_schema.tables WHERE table_schema = 'raptor3_g2' AND table_name = '_viborm_migration_log')
64	2026-09-21T06:14:45.364Z	Query	SELECT tc.TABLE_NAME, tc.CONSTRAINT_NAME, tc.ENFORCED, cc.CHECK_CLAUSE FROM information_schema.TABLE_CONSTRAINTS tc JOIN information_schema.CHECK_CONSTRAINTS cc ON cc.CONSTRAINT_SCHEMA = tc.CONSTRAINT_SCHEMA AND cc.CONSTRAINT_NAME = tc.CONSTRAINT_NAME WHERE tc.CONSTRAINT_SCHEMA = 'raptor3_g2' AND tc.CONSTRAINT_TYPE = 'CHECK' AND LEFT(tc.CONSTRAINT_NAME, 15) = 'viborm_decimal_' ORDER BY tc.TABLE_NAME, tc.CONSTRAINT_NAME
64	2026-09-21T06:14:45.365Z	Query	CREATE TABLE `raptor3_g2`.`upsert_atomicity_users` ( `id` VARCHAR(191) NOT NULL, `name` TEXT NOT NULL, PRIMARY KEY (`id`) ) ENGINE=InnoDB DEFAULT CHARSET=utf8mb4 COLLATE=utf8mb4_0900_bin
64	2026-09-21T06:14:45.367Z	Query	CREATE TABLE `raptor3_g2`.`upsert_atomicity_posts` ( `id` VARCHAR(191) NOT NULL, `title` TEXT NOT NULL, `userId` VARCHAR(191), PRIMARY KEY (`id`), CONSTRAINT `upsert_atomicity_posts_userId_fkey` FOREIGN KEY (`userId`) REFERENCES `raptor3_g2`.`upsert_atomicity_users` (`id`) ON DELETE SET NULL ) ENGINE=InnoDB DEFAULT CHARSET=utf8mb4 COLLATE=utf8mb4_0900_bin
64	2026-09-21T06:14:45.369Z	Query	CREATE INDEX `upsert_atomicity_posts_userId_idx` ON `raptor3_g2`.`upsert_atomicity_posts` (`userId`)
64	2026-09-21T06:14:45.371Z	Query	CREATE TABLE `raptor3_g2`.`upsert_atomicity_tags` ( `id` VARCHAR(191) NOT NULL, `name` VARCHAR(191) NOT NULL, `count` INT NOT NULL DEFAULT 0, PRIMARY KEY (`id`) ) ENGINE=InnoDB DEFAULT CHARSET=utf8mb4 COLLATE=utf8mb4_0900_bin
64	2026-09-21T06:14:45.374Z	Query	CREATE UNIQUE INDEX `upsert_atomicity_tags_name_key` ON `raptor3_g2`.`upsert_atomicity_tags` (`name`)
64	2026-09-21T06:14:45.376Z	Query	CREATE TABLE `raptor3_g2`.`upsert_atomicity_counters` ( `id` INT AUTO_INCREMENT NOT NULL, `key` VARCHAR(191) NOT NULL, `value` INT NOT NULL, PRIMARY KEY (`id`) ) ENGINE=InnoDB DEFAULT CHARSET=utf8mb4 COLLATE=utf8mb4_0900_bin
64	2026-09-21T06:14:45.378Z	Query	CREATE UNIQUE INDEX `upsert_atomicity_counters_key_key` ON `raptor3_g2`.`upsert_atomicity_counters` (`key`)
64	2026-09-21T06:14:45.379Z	Query	SELECT SCHEMA_NAME FROM information_schema.SCHEMATA WHERE LOWER(SCHEMA_NAME) = LOWER('raptor3_g2') ORDER BY SCHEMA_NAME
64	2026-09-21T06:14:45.380Z	Query	SELECT TABLE_NAME FROM information_schema.TABLES WHERE TABLE_SCHEMA = 'raptor3_g2' AND TABLE_TYPE = 'BASE TABLE' ORDER BY TABLE_NAME
64	2026-09-21T06:14:45.381Z	Query	SELECT TABLE_NAME, COLUMN_NAME, DATA_TYPE, COLUMN_TYPE, IS_NULLABLE, COLUMN_DEFAULT, CHARACTER_MAXIMUM_LENGTH, NUMERIC_PRECISION, NUMERIC_SCALE, SRS_ID, EXTRA, COLUMN_COMMENT FROM information_schema.COLUMNS WHERE TABLE_SCHEMA = 'raptor3_g2' ORDER BY TABLE_NAME, ORDINAL_POSITION
64	2026-09-21T06:14:45.381Z	Query	SELECT tc.TABLE_NAME, tc.CONSTRAINT_NAME, kcu.COLUMN_NAME, kcu.ORDINAL_POSITION FROM information_schema.TABLE_CONSTRAINTS tc JOIN information_schema.KEY_COLUMN_USAGE kcu ON tc.CONSTRAINT_NAME = kcu.CONSTRAINT_NAME AND tc.TABLE_SCHEMA = kcu.TABLE_SCHEMA AND tc.TABLE_NAME = kcu.TABLE_NAME WHERE tc.TABLE_SCHEMA = 'raptor3_g2' AND tc.CONSTRAINT_TYPE = 'PRIMARY KEY' ORDER BY tc.TABLE_NAME, kcu.ORDINAL_POSITION
64	2026-09-21T06:14:45.383Z	Query	SELECT TABLE_NAME, INDEX_NAME, COLUMN_NAME, NON_UNIQUE, INDEX_TYPE, SEQ_IN_INDEX FROM information_schema.STATISTICS WHERE TABLE_SCHEMA = 'raptor3_g2' AND INDEX_NAME != 'PRIMARY' ORDER BY TABLE_NAME, INDEX_NAME, SEQ_IN_INDEX
64	2026-09-21T06:14:45.384Z	Query	SELECT tc.TABLE_SCHEMA, tc.TABLE_NAME, tc.CONSTRAINT_NAME, kcu.COLUMN_NAME, kcu.REFERENCED_TABLE_SCHEMA, kcu.REFERENCED_TABLE_NAME, kcu.REFERENCED_COLUMN_NAME, rc.DELETE_RULE, rc.UPDATE_RULE, kcu.ORDINAL_POSITION FROM information_schema.TABLE_CONSTRAINTS tc JOIN information_schema.KEY_COLUMN_USAGE kcu ON tc.CONSTRAINT_NAME = kcu.CONSTRAINT_NAME AND tc.TABLE_SCHEMA = kcu.TABLE_SCHEMA AND tc.TABLE_NAME = kcu.TABLE_NAME JOIN information_schema.REFERENTIAL_CONSTRAINTS rc ON rc.CONSTRAINT_NAME = tc.CONSTRAINT_NAME AND rc.CONSTRAINT_SCHEMA = tc.TABLE_SCHEMA WHERE tc.CONSTRAINT_TYPE = 'FOREIGN KEY' AND (tc.TABLE_SCHEMA = 'raptor3_g2' OR kcu.REFERENCED_TABLE_SCHEMA = 'raptor3_g2') ORDER BY tc.TABLE_NAME, tc.CONSTRAINT_NAME, kcu.ORDINAL_POSITION
64	2026-09-21T06:14:45.386Z	Query	SELECT RELEASE_LOCK('viborm_migration_raptor3_g2_225afc2e') AS released
63	2026-09-21T06:14:45.391Z	Query	START TRANSACTION
62	2026-09-21T06:14:45.391Z	Query	START TRANSACTION
63	2026-09-21T06:14:45.394Z	Prepare	SELECT `q0`.`id` AS `id`, `q0`.`name` AS `name`, `q0`.`count` AS `count` FROM `raptor3_g2`.`upsert_atomicity_tags` AS `q0` WHERE `q0`.`name` = ? ORDER BY `q0`.`id` ASC LIMIT 1 FOR UPDATE
62	2026-09-21T06:14:45.394Z	Prepare	SELECT `q0`.`id` AS `id`, `q0`.`name` AS `name`, `q0`.`count` AS `count` FROM `raptor3_g2`.`upsert_atomicity_tags` AS `q0` WHERE `q0`.`name` = ? ORDER BY `q0`.`id` ASC LIMIT 1 FOR UPDATE
63	2026-09-21T06:14:45.394Z	Execute	SELECT `q0`.`id` AS `id`, `q0`.`name` AS `name`, `q0`.`count` AS `count` FROM `raptor3_g2`.`upsert_atomicity_tags` AS `q0` WHERE `q0`.`name` = 'plain-race' ORDER BY `q0`.`id` ASC LIMIT 1 FOR UPDATE
62	2026-09-21T06:14:45.394Z	Execute	SELECT `q0`.`id` AS `id`, `q0`.`name` AS `name`, `q0`.`count` AS `count` FROM `raptor3_g2`.`upsert_atomicity_tags` AS `q0` WHERE `q0`.`name` = 'plain-race' ORDER BY `q0`.`id` ASC LIMIT 1 FOR UPDATE
63	2026-09-21T06:14:45.395Z	Prepare	INSERT INTO `raptor3_g2`.`upsert_atomicity_tags` (`id`, `name`, `count`) VALUES (?, ?, ?)
62	2026-09-21T06:14:45.395Z	Prepare	INSERT INTO `raptor3_g2`.`upsert_atomicity_tags` (`id`, `name`, `count`) VALUES (?, ?, ?)
62	2026-09-21T06:14:45.397Z	Prepare	INSERT INTO `raptor3_g2`.`upsert_atomicity_tags` (`id`, `name`, `count`) VALUES (?, ?, ?)
63	2026-09-21T06:14:45.397Z	Prepare	INSERT INTO `raptor3_g2`.`upsert_atomicity_tags` (`id`, `name`, `count`) VALUES (?, ?, ?)
62	2026-09-21T06:14:45.397Z	Execute	INSERT INTO `raptor3_g2`.`upsert_atomicity_tags` (`id`, `name`, `count`) VALUES ('plain-race-2', 'plain-race', 2)
63	2026-09-21T06:14:45.397Z	Execute	INSERT INTO `raptor3_g2`.`upsert_atomicity_tags` (`id`, `name`, `count`) VALUES ('plain-race-1', 'plain-race', 1)
62	2026-09-21T06:14:45.398Z	Prepare	SELECT `q0`.`id` AS `id`, `q0`.`name` AS `name`, `q0`.`count` AS `count` FROM `raptor3_g2`.`upsert_atomicity_tags` AS `q0` WHERE `q0`.`id` = ?
62	2026-09-21T06:14:45.399Z	Execute	SELECT `q0`.`id` AS `id`, `q0`.`name` AS `name`, `q0`.`count` AS `count` FROM `raptor3_g2`.`upsert_atomicity_tags` AS `q0` WHERE `q0`.`id` = 'plain-race-2'
63	2026-09-21T06:14:45.400Z	Query	ROLLBACK
65	2026-09-21T06:14:45.671Z	Query	SELECT thread_id, event_time, CONVERT(argument USING utf8mb4) AS q FROM mysql.general_log WHERE command_type='Query' ORDER BY event_time, thread_id
